,id,title,brand,rating,rating_count,pricing,shipping,Image_URL,item_features
3399,9SIB11NJ712660,Refurbished ASUS GTX 1060 6GB STRIX OC Video Graphics Card STRIX-GTX1060-O6G-GAMING,ASUS,,,295.99,$45.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADFR_1_20171229913590198.jpg,"[('Model #: ', 'STRIX-GTX1060-O6G-GA'), ('Return Policy: ', 'View Return Policy')]"
3400,9SIAPMXJJH6202,Refurbished GIGABYTE AORUS Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R57XTAORUS-8GD,GIGABYTE,+ 5,2,296.16,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-306-S01.jpg,"[('Core Clock:', '1770 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b \n2 x HDMI 1.4b'), ('Model #: ', 'GV-R57XTAORUS-8GD'), ('Return Policy: ', 'View Return Policy')]"
3401,9SIAPMXJJH8525,"Refurbished GIGABYTE GeForce GTX 970 4GB WINDFORCE 3X OC EDITION, GV-N970WF3OC-4GD Three fan",GIGABYTE,+ 5,1,154.41,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/APHAS210411EW39c.jpg,"[('Core Clock:', '1149 MHz in OC Mode 1114 MHz in Gaming Mode'), ('Max Resolution:', 'Digital: 4096 x 2160 Analog: 2048 x 1536'), ('DisplayPort:', '3 x DisplayPort'), ('DVI:', '1 x Dual-link DVI-I 1 x Dual-link DVI-D'), ('Model #: ', 'x970'), ('Return Policy: ', 'View Return Policy')]"
3402,9SIAPMXJKC6506,Refurbished ASUS GeForce GTX 970 GTX970-DCMOC-4GD5 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,ASUS,,,156.59,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADRA_132089937744877602zzJvUTAz0O.jpg,"[('Core Clock:', '1088 MHz'), ('Max Resolution:', '4096 x 2160'), ('DisplayPort:', '1 x DisplayPort'), ('DVI:', '2 x DVI'), ('Model #: ', 'GTX970-DCMOC-4GD'), ('Return Policy: ', 'View Return Policy')]"
3403,9SIAPMXJMB9974,Refurbished MSI GeForce GTX 1060 Gaming X 6GB DDR5,MSI,4.3,3,142.80,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A85V_1_201808281895036030.jpg,"[('Model #: ', 'GeForce GTX 1060 GAM'), ('Return Policy: ', 'View Return Policy')]"
3404,9SIB0TFJMS7025,Refurbished ASUS GTX 1070 8GB Dual OC Video Card DUAL-GTX1070-O8G Nvidia GPU Graphics Card,ASUS,+ 3,2,190.90,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADFR_131715780841300883aYhjlPFSnm.jpg,"[('Thermal Design Power:', '150W'), ('Model #: ', 'DUAL-GTX1070-O8G'), ('Return Policy: ', 'View Return Policy')]"
3405,9SIAWFGJT46792,Refurbished EVGA GeForce GTX 1070 Ti SC GAMING 08G-P4-5671-KR 8GB GDDR5 ACX 3.0 & Black Edition Double fan,EVGA,,,248.88,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/APHAS210406fCnvh.jpg,"[('Core Clock:', '1607+ MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '1 x DisplayPort 1.4'), ('DVI:', '1 x DVI'), ('Model #: ', 'L189'), ('Return Policy: ', 'View Return Policy')]"
3406,9SIAWFGJ9F7227,Refurbished EVGA 02G-P4-3753-KR G-SYNC Support GeForce GTX 750 Ti Superclocked 2GB 128-Bit GDDR5 PCI Express 3.0 Video Card Mini card Single fan,EVGA,,,160.48,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/APHAS210406SJG9N.jpg,"[('Core Clock:', '1176 MHz'), ('Max Resolution:', '4096 x 2160'), ('DisplayPort:', '1 x DisplayPort'), ('DVI:', '1 x DVI'), ('Model #: ', 'L206'), ('Return Policy: ', 'View Return Policy')]"
3407,9SIAPMXJMG1036,Refurbished MSI GeForce RTX 2080 8GB GDDR6 PCI Express 3.0 x16 SLI Support Video Card RTX 2080 VENTUS 8G,MSI,+ 5,2,347.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-526-V01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Card Dimensions (L x H):', '10.55"" x 4.49""'), ('Model #: ', 'RTX 2080 VENTUS 8G'), ('Return Policy: ', 'View Return Policy')]"
3408,9SIAPMXJMG0179,Refurbished MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 SUPER GAMING X TRIO 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,MSI,,,364.29,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ARA8S210405dFKX3.jpg,"[('Model #: ', 'MSI GeForce RTX 2070 SUPER x'), ('Return Policy: ', 'View Return Policy')]"
3409,9SIAGGGHR60370,Refurbished GIGABYTE GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N207SGAMINGOC WHITE-8GD,GIGABYTE,,,321.65,$30.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-310-01.jpg,"[('Core Clock:', '1815 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GVN207SGAMINGOCWHI'), ('Return Policy: ', 'View Return Policy')]"
3410,9SIAWFGJT46672,Refurbished PowerColor Radeon RX 5500 XT GDDR6 1408 units 1733MHz(Game)/up to 1647MHz(Base) / up to 1845MHz(Boost) 	SL DVI-D/ HDMI / DisplayPort Video Cards,PowerColor,,,189.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGS2302260INFA2D2.jpg,"[('Model #: ', 'PowerColor Radeon RX 5500 XT'), ('Item #: ', '9SIAWFGJT46672'), ('Return Policy: ', 'View Return Policy')]"
3411,9SIAPMXJJV5862,Refurbished GIGABYTE AORUS GeForce RTX 2080 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N208SAORUS-8GC,GIGABYTE,,,499.59,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-311-01.jpg,"[('Core Clock:', '1860 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '3 x HDMI 2.0b'), ('Model #: ', 'GV-N208SAORUS-8GC'), ('Return Policy: ', 'View Return Policy')]"
3412,9SIARA8J9Z2883,Refurbished MSI GeForce GT 730 4GB DDR3 PCI Express 2.0 x16 ATX Video Card N730-4GD3V2,MSI,,,90.11,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-213-Z01.jpg,"[('Core Clock:', '700 MHz'), ('Max Resolution:', '2560 x 1600'), ('DVI:', '1 x DL-DVI-I'), ('HDMI:', '1 x HDMI'), ('Model #: ', 'MSI-N730-4GD3V2-RFB'), ('Return Policy: ', 'View Return Policy')]"
3413,9SIARA8JM71820,Refurbished GIGABYTE AORUS Radeon RX 570 4GB GDDR5 PCI Express 3.0 x16 CrossFireX Support ATX Video Cards GV-RX570AORUS-4GD,GIGABYTE,,,199.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ABVR_131765886985511167lCBCzzW8NV.jpg,"[('Core Clock:', 'OC mode: 1295 MHz\nGaming mode: 1280 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('DVI:', '1 x Dual-link DVI-D'), ('Model #: ', 'GV-RX570AORUS-4GD'), ('Item #: ', '9SIARA8JM71820'), ('Return Policy: ', 'View Return Policy')]"
3414,9SIAWFGJEM2058,"Refurbished ZOTAC GeForce GTX 1060 Mini, ZT-P10610A-10L, 3GB GDDR5 Super Compact",NVIDIA,,,248.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD2206090A1BLK5E.jpg,"[('Model #: ', 'NVIDIA-33'), ('Item #: ', '9SIAWFGJEM2058'), ('Return Policy: ', 'View Return Policy')]"
3415,9SIARA8J3Z8134,Refurbished ASUS Cerberus GeForce GTX 1070 Ti CERBERUS-GTX1070TI-A8G-GAMING 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,ASUS,,,199.98,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD201015UFW1F.jpg,"[('Core Clock:', 'OC mode: 1670 MHz Gaming mode: 1607 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4'), ('DVI:', '1 x DL-DVI-D'), ('Model #: ', 'CERBERUS-1070TI-A8G'), ('Return Policy: ', 'View Return Policy')]"
3416,9SIAPMXJMG0731,"Refurbished MSI Geforce RTX 2070 SUPER DUKE 8GB GDDR6 256-bit DisplayPort x 3 (v1.4) / HDMI 2.0b x 1 / USB Type-C x 1 14 Gbps 7680x4320 8-pin x 1, 6-pin x 1 12 API",MSI,,,498.88,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ARA8S210405UuRuf.jpg,"[('Model #: ', 'MSI Geforce RTX 2070 SUPER DUKE'), ('Return Policy: ', 'View Return Policy')]"
3417,9SIAPMXJKC8824,Refurbished ASUS GeForce GTX 1060 DUAL-GTX1060-O3G 3GB 192-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,ASUS,+ 5,2,128.94,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADFR_1_20170922731564114.jpg,"[('Core Clock:', 'OC mode: 1594 MHz\nGaming mode: 1569 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x Native DisplayPort 1.4'), ('DVI:', '1 x Native-link DVI-D'), ('Model #: ', 'DUAL-GTX1060-O3G'), ('Return Policy: ', 'View Return Policy')]"
3418,9SIARA8JJJ8703,Refurbished (use.d)   MSI Geforce GTX 1080 Ti 11GB Duke Graphics Card Nvidia GPU,MSI,,,334.98,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110M4QX3E4.jpg,"[('Chipset Manufacturer:', 'NVIDIA GeForce GTX 1080 Ti'), ('Power Connector:', 'Power Cable Requirement:\t8-Pin + 8-Pin PCI-E'), ('Model #: ', 'EB-VideoC74-8.9SNRFB'), ('Return Policy: ', 'View Return Policy')]"
3419,9SIAPMXJJV4202,Refurbished GIGABYTE GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N207SWF3OC-8GD,GIGABYTE,3.6,7,309.97,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-260-Z01.jpg,"[('Core Clock:', '1785 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GV-N207SWF3OC-8GD'), ('Return Policy: ', 'View Return Policy')]"
3420,9SIARA8JCC5542,Refurbished ASUS ROG-STRIX-RTX2080S-A8G-GAMING ROG STRIX GeForce RTX 2080 SUPER Video Card,ASUS,,,453.08,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110PHDCO05.jpg,"[('Core Clock:', 'OC mode: 1680 MHz/Gaming mode: 1650 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4'), ('HDMI:', '2 x HDMI 2.0b'), ('Model #: ', 'ROGRTX2080S-A8GGAMINSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3421,9SIARA8JM72821,"Refurbished EVGA GeForce GTX 1060 6GB GAMING ACX 3.0, 6GB GDDR5, LED, DX12 OSD Support (PXOC) Graphics Card 06G-P4-6262-KR",EVGA,,,169.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A85V_1_20180206244873422.jpg,"[('Model #: ', '06G-P4-6262-KR'), ('Return Policy: ', 'View Return Policy')]"
3422,9SIARA8JK05957,Refurbished ASUS GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card (PH-GT1030-O2G),ASUS,,,142.21,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110OUV0C54.jpg,"[('Core Clock:', '1278 MHz (OC Mode) 1252 MHz (Gaming Mode)'), ('DVI:', '1 x DVI-D'), ('HDMI:', '1 x HDMI 2.0b'), ('Card Dimensions (L x H):', '7.24"" x 4.37""'), ('Model #: ', 'ASUSGeForceGT10302GBSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3423,9SIA639JZE8047,Refurbished MSI GTX 1660 TI ARMOR 6G OC GeForce GTX 1660 Ti Video Card,MSI,,,168.05,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110MCH0582.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Card Dimensions (L x H):', '9.57"" x 5.08""'), ('Model #: ', 'GTX1660TiARMOR6GOCSNRFB'), ('Return Policy: ', 'View Return Policy')]"
3424,9SIARA8J239151,Refurbished EVGA Nvidia Geforce GTX 1080Ti 11GB Founders Edition Gaming GDDR5X GPU,EVGA,,,242.02,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADFR_131947394257358002CeHsHfR043.jpg,"[('Model #: ', '11G-P4-6390-KR MR'), ('Return Policy: ', 'View Return Policy')]"
3425,9SIAA4TJK31218,Refurbished PNY NVIDIA RTX A4000 16GB GDDR6 ECC PCIe x16 DPx4 VCNRTXA4000,"PNY Technologies, Inc.",,,899.00,$18.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AA4TS22092913ESR43B.jpg,"[('Model #: ', 'VCNRTXA4000-ref'), ('Return Policy: ', 'View Return Policy')]"
3426,1FT-001K-00DE0,"Refurbished EVGA GeForce RTX 3060 XC GAMING, 12G-P5-3657-RX, 12GB GDDR6, Dual-Fan, Metal Backplate",EVGA,+ 5,1,219.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/1FT-001K-00DE0-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '7.94"" x 4.33""'), ('Model #: ', '12G-P5-3657-KR'), ('Item #: ', '1FT-001K-00DE0'), ('Return Policy: ', 'Standard Return Policy')]"
3427,9SIAPMXJSD6937,"Refurbished MSI Suprim GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Video Card RTX 3080 SUPRIM X 10G 
(LHR)",MSI,+ 5,1,529.98,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS2303200OPL5P40.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '13.23"" x 5.51""'), ('Model #: ', '--RTX 3080 SUPRIM X 10G'), ('Return Policy: ', 'View Return Policy')]"
3428,9SIAPMXJJK7061,Refurbished GIGABYTE GeForce GTX 1070 Ti DirectX 12 GV-N107TGAMING-8GD 8GB 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support ATX Video Card,GIGABYTE,4.8,4,180.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/V0M5_1_20180322163602730.jpg,"[('Core Clock:', 'Base: 1632 MHz in OC Mode\nBase: 1607 MHz in Gaming Mode'), ('Max Resolution:', 'HDMI-2.0b: 4096 x 2160 @ 60 Hz\nDisplay Port-1.4: 7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('DVI:', '1 x Dual-link DVI-D'), ('Model #: ', 'GV-N107TGAMING-8GD'), ('Return Policy: ', 'View Return Policy')]"
3429,9SIBF9VJRT5712,Refurbished MSI Ventus GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card -RTX 3080 Ti Ventus 3X 12G OC--,MSI,,,650.99,$65.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS23041107FPX27F.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '12.01"" x 4.72""'), ('Model #: ', '-RTX 3080 Ti Ventus 3X'), ('Return Policy: ', 'View Return Policy')]"
3430,9SIAPMXJN36736,Refurbished MSI Ventus GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 Ti Ventus 3X 12G OC,MSI,,,720.97,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS2210230NTP04DA.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '12.01"" x 4.72""'), ('Model #: ', 'RTX 3080 Ti Ventus 3X 12G OC'), ('Return Policy: ', 'View Return Policy')]"
3431,9SIADFRJZ64587,Refurbished ASUS GeForce RTX 4090 TUF OC 24GB GDDR6X TUF-RTX4090-O24G-GAMING Video Graphic Card GPU,ASUS,,,"1,539.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADFRD230616146IKC2A.jpg,"[('DisplayPort:', '1 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Chipset Manufacturer:', 'NVIDIA'), ('Model #: ', 'TUF-4090-O24G-GAM-R'), ('Item #: ', '9SIADFRJZ64587'), ('Return Policy: ', 'View Return Policy')]"
3432,1FT-000A-000G5,Refurbished GIGABYTE GeForce GT 1030 2GB GDDR5 ATX Video Cards GV-N1030OC-2GI,GIGABYTE,3.9,7,79.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/1FT-000A-000G5-03.jpg,"[('Core Clock:', '1290 MHz in OC Mode\n1265 MHz in Gaming Mode'), ('Max Resolution:', 'HDMI-2.0b  4096x2160 @ 60 Hz'), ('DVI:', '1 x DVI-D'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GV-N1030OC-2GI'), ('Item #: ', '1FT-000A-000G5'), ('Return Policy: ', 'Replacement Only Return Policy')]"
3433,9SIBF9VJJ77774,"Refurbished EVGA GeForce RTX 3080 XC3 BLACK GAMING Video Card, 10G-P5-3881-KL, 10GB GDDR6X, iCX3 Cooling, ARGB LED, LHR",EVGA,,,490.00,$45.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS2301280KC92VB3.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '11.23"" x 4.38""'), ('Model #: ', '10G-P5-3881-KL'), ('Return Policy: ', 'View Return Policy')]"
3434,9SIAT8UK069310,Refurbished SAPPHIRE Radeon PULSE RX 580 8GB GDDR5 DUAL HDMI / DUAL DP OC w/ backplate (UEFI) PCI-E Graphics Card,Sapphire Tech,+ 5,1,127.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BBAES2212041EGI8X20.jpg,"[('Cooler:', 'Double Fans'), ('Model #: ', '11265-67CPO'), ('Return Policy: ', 'View Return Policy')]"
3435,9SIBF9VJKS9685,Refurbished ASUS ROG STRIX GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 20-Bit GDDR6X ATX Video Card ROG-STRIX-RTX3080-O10G-WHITE-V2 (LHR),ASUS,,,610.00,$65.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS2302180OL9VZA2.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('DirectX:', 'DirectX 12 Ultimate'), ('Model #: ', '-RTX3080-O10G-WHITE-V2'), ('Return Policy: ', 'View Return Policy')]"
3436,9SIBF9VK042387,Refurbished ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING,ASUS,,,465.00,$45.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110OE1WU09.jpg,"[('Model #: ', 'XRL-56SNRFB'), ('Return Policy: ', 'View Return Policy')]"
3437,9SIBF9VJNR4779,"Refurbished ZOTAC GeForce RTX 3080Ti OC X-GAMING Gaming Graphics Card (GDDR6X CIe 4.0, 12GB GDDR6X,HDMI 2.1, DisplayPort 1.4a )Video Card RTX 3080Ti-12G6X X-GAMING OC-",ZOTAC,,,620.00,$65.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS23032306BE049B.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '311mm x 118mm x 61mm'), ('Model #: ', '3080Ti-12G6X'), ('Return Policy: ', 'View Return Policy')]"
3438,9SIBF9VJKF9480,Refurbished MSI GeForce RTX 2080 Ti -11GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card RTX 2080 Ti AERO 11Gb,MSI,,,290.00,$45.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS2302160GC5S2AF.jpg,"[('Core Clock:', '1350 MHz'), ('DisplayPort:', '2 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Card Dimensions (L x H):', '10.55"" x 4.49""'), ('Model #: ', 'RTX 2080 Ti AERO 11Gb'), ('Return Policy: ', 'View Return Policy')]"
3439,9SIAG20JU31487,Refurbished NVIDIA Tesla K80 GDDR5 24GB CUDA PCI-e GPU Computing Accelerator Card,NVIDIA,+ 5,1,166.80,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AH59_1319818948295361876lVdvK68OJ.jpg,"[('Model #: ', '900-22080-6300-000'), ('Return Policy: ', 'View Return Policy')]"
3440,9SIBF9VJMS8050,"Refurbished ASUS ROG Strix GeForce RTX 2080 Ti 11GB GDDR6 PCI Express 3.0 352-Bit
 SLI Support Video Card (ROG-STRIX-RTX2080TI-O11G-GAMING)",ASUS,,,370.00,$45.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS2303080FFO1VBB.jpg,"[('Core Clock:', '1350 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4'), ('HDMI:', '2 x HDMI 2.0b'), ('Model #: ', 'RTX2080TI-O11G-GAMING--'), ('Return Policy: ', 'View Return Policy')]"
3441,9SIB601J9N4970,Refurbished GeForce GTX 1660 SUPER  6GB Edition PINK GPU HDMI DP DVI Gaming Graphics Card,Mannajue,+ 3,1,189.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B601S22102010LJ95CB.jpg,"[('Model #: ', 'PINK GPU'), ('Item #: ', '9SIB601J9N4970'), ('Return Policy: ', 'View Return Policy')]"
3442,9SIA4REJWE8295,"Refurbished GIGABYTE Radeon RX 6800 XT GAMING OC 16G Graphics Card, WINDFORCE 3X Cooling System, 16GB 256-bit GDDR6, GV-R68XTGAMING OC-16GD Video Card, Powered by AMD RDNA 2, HDMI 2.1",GIGABYTE,+ 5,1,549.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS2210100I3GGFA5.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '11.26"" x 4.65""'), ('Model #: ', 'GV-R68XTGAMING OC-16GD -'), ('Return Policy: ', 'View Return Policy')]"
3443,9SIAPMXJJH8321,Refurbished GIGABYTE Radeon RX 580 8GB GDDR5 PCI Express 3.0 x16 CrossFireX Support ATX Video Cards GV-RX580GAMING-8GD,GIGABYTE,4.3,3,89.96,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ABVR_131765113151380951dMgjSjEySN.jpg,"[('Core Clock:', 'OC mode: 1355 MHz\nGaming mode: 1340 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('DVI:', '1 x Dual-link DVI-D'), ('Model #: ', 'GV-RX580GAMING-8GD'), ('Return Policy: ', 'View Return Policy')]"
3444,9SIAPMXJME1026,Refurbished MSI GeForce GTX 1080 8GB GDDR5X PCI Express 3.0 x16 SLI Support ATX Video Card GTX 1080 GAMING X 8G,MSI,+ 4,1,189.49,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-137-069-Z01.jpg,"[('Core Clock:', '1708 MHz (OC Mode)\n1683 MHz (Gaming Mode)\n1607 MHz (Silent Mode)'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('DVI:', '1 x DL-DVI-D'), ('Model #: ', 'VDGTX1080GMX8G'), ('Return Policy: ', 'View Return Policy')]"
3445,9SIBF9VJ7R9680,"Refurbished ASUS ROG Strix NVIDIA GeForce RTX 3060 Ti V2 OC Edition Gaming Graphics Card (PCIe 4.0, 8GB GDDR6, LHR, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, 2.9-slot, Super Alloy Power II, GPU Tweak II)",ASUS,,,370.00,$45.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS22092715V1BB74.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '12.53"" x 5.51""'), ('Model #: ', 'STRIX-RTX3060TI-O8G-V2-GAMING'), ('Return Policy: ', 'View Return Policy')]"
3446,9SIBF9VJMK3446,"Refurbished ASRock Radeon RX 6800 XT Phantom 16G Gaming D Gaming Graphics Card with 16GB GDDR6, AMD RDNA 2 (RX6800XT PGD 16GO)",ASRock,,,420.00,$45.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BF9VS2303030K0O87F7.jpg,"[('Core Clock:', '1875 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4 with DSC'), ('HDMI:', '1 x HDMI 2.1 VRR'), ('Model #: ', '6800 XT Phantom 16G'), ('Return Policy: ', 'View Return Policy')]"
3447,9SIAPMXK067473,Refurbished EVGA GeForce RTX 3070 Ti FTW3 ULTRA GAMING 8GB GDDR6X 08G-P5-3797-KL Video Graphic Card GPU,EVGA,+ 5,1,429.98,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADFRD210816194UU0.jpg,"[('DisplayPort:', '1 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Chipset Manufacturer:', 'NVIDIA'), ('GPU Series:', 'NVIDIA GeForce GTX 30 Series'), ('Model #: ', '08G-P5-3797-KL-R'), ('Return Policy: ', 'View Return Policy')]"
3448,9SIAPMXJMG0724,Refurbished MSI RTX 2070 VENTUS GP GeForce RTX 2070 Video Card,MSI,+ 5,1,278.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AGKCD2204110PRLPZBB.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Card Dimensions (L x H):', '9.13"" x 5.00""'), ('Model #: ', 'RTX2070VENTUSGPSNRFB'), ('Return Policy: ', 'View Return Policy')]"
